1222-015656
22,284.776692207042
23,300.593135417486
24,316.41
25,332.22724300019
26,348.044486000379
27,363.861350582893
28,379.677793793338
29,395.495643071803
30,411.31391028272
31,427.134510529803
32,442.955672715799
33,458.77972929297
34,474.606049327905
35,490.43224300019
36,506.258436672474
37,522.084756707409
38,537.90881328458
39,553.729975470577
40,569.550575717659
41,585.368842928576
42,601.186692207042
43,617.003135417486
44,632.82
45,648.63724300019
46,664.454486000379
47,680.271350582893
48,696.087793793338
49,711.905643071803
50,727.72391028272
51,743.544510529803
52,759.365672715799
53,775.18972929297
54,791.016049327905
55,806.84224300019
56,822.668436672474
57,838.494756707409
58,854.31881328458
59,870.139975470577
60,885.960575717659
61,901.778842928576
62,917.596692207042
63,933.413135417486
64,949.23
65,965.04724300019
66,980.864486000379
67,996.681350582893
68,1012.49779379334
69,1028.3156430718
70,1044.13391028272
71,1059.9545105298
72,1075.7756727158
73,1091.59972929297
74,1107.42604932791
75,1123.25224300019
76,1139.07843667247
77,1154.90475670741
78,1170.72881328458
79,1186.54997547058
80,1202.37057571766
81,1218.18884292858
82,1234.00669220704
83,1249.82313541749
84,1265.64
85,1281.45724300019
86,1297.27448600038
87,1313.09135058289
88,1328.90779379334
89,1344.7256430718
90,1360.54391028272
91,1376.3645105298
92,1392.1856727158
93,1408.00972929297
94,1423.83604932791
95,1439.66224300019
96,1455.48843667247
97,1471.31475670741
98,1487.13881328458
99,1502.95997547058
100,1518.78057571766
101,1534.59884292858
102,1550.41669220704
103,1566.23313541749
104,1582.05
105,1597.86724300019
106,1613.68448600038
107,1629.50135058289
108,1645.31779379334
109,1661.1356430718
110,1676.95391028272
111,1692.7745105298
112,1708.5956727158
113,1724.41972929297
114,1740.24604932791
115,1756.07224300019
116,1771.89843667247
117,1787.72475670741
118,1803.54881328458
119,1819.36997547058
120,1835.19057571766
121,1851.00884292858
122,1866.82669220704
123,1882.64313541749
124,1898.46
125,1914.27724300019
126,1930.09448600038
127,1945.91135058289
128,1961.72779379334
129,1977.5456430718
130,1993.36391028272
131,2009.1845105298
132,2025.0056727158
133,2040.82972929297
134,2056.65604932791
135,2072.48224300019
136,2088.30843667247
137,2104.13475670741
138,2119.95881328458
139,2135.77997547058
140,2151.60057571766
141,2167.41884292858
142,2183.23669220704
143,2199.05313541749
144,2214.87
145,2230.68724300019
146,2246.50448600038
147,2262.32135058289
148,2278.13779379334
149,2293.9556430718
150,2309.77391028272
151,2325.5945105298
152,2341.4156727158
153,2357.23972929297
154,2373.06604932791
155,2388.89224300019
156,2404.71843667247
157,2420.54475670741
158,2436.36881328458
159,2452.18997547058
160,2468.01057571766
161,2483.82884292858
162,2499.64669220704
163,2515.46313541749
164,2531.28
165,2547.09724300019
166,2562.91448600038
167,2578.73135058289
168,2594.54779379334
169,2610.3656430718
170,2626.18391028272
171,2642.0045105298
172,2657.8256727158
173,2673.64972929297
174,2689.47604932791
175,2705.30224300019
176,2721.12843667247
177,2736.95475670741
178,2752.77881328458
179,2768.59997547058
180,2784.42057571766
181,2800.23884292858
182,2816.05669220704
183,2831.87313541749
184,2847.69
185,2863.50724300019
186,2879.32448600038
187,2895.14135058289
188,2910.95779379334
189,2926.7756430718
190,2942.59391028272
191,2958.4145105298
192,2974.2356727158
193,2990.05972929297
194,3005.88604932791
195,3021.71224300019
196,3037.53843667247
197,3053.36475670741
198,3069.18881328458
199,3085.00997547058
1222-185728
0,0
1,0
2,0
3,0
4,0
5,15.8172430001896
6,31.6344860003793
7,47.4513505828933
8,63.2677937933376
9,79.0856430718032
10,94.9039102827199
11,110.724510529803
12,126.545672715799
13,142.36972929297
14,158.196049327905
15,174.02224300019
16,189.848436672474
17,205.674756707409
18,221.49881328458
19,237.319975470577
20,253.140575717659
21,268.958842928576
22,284.776692207042
23,300.593135417486
24,316.41
25,332.22724300019
26,348.044486000379
27,363.861350582893
28,379.677793793338
29,395.495643071803
30,411.31391028272
31,427.134510529803
32,442.955672715799
33,458.77972929297
34,474.606049327905
35,490.43224300019
36,506.258436672474
37,522.084756707409
38,537.90881328458
39,553.729975470577
40,569.550575717659
41,585.368842928576
42,601.186692207042
43,617.003135417486
44,632.82
45,648.63724300019
46,664.454486000379
47,680.271350582893
48,696.087793793338
49,711.905643071803
50,727.72391028272
51,743.544510529803
52,759.365672715799
53,775.18972929297
54,791.016049327905
55,806.84224300019
56,822.668436672474
57,838.494756707409
58,854.31881328458
59,870.139975470577
60,885.960575717659
61,901.778842928576
62,917.596692207042
63,933.413135417486
64,949.23
65,965.04724300019
66,980.864486000379
67,996.681350582893
68,1012.49779379334
69,1028.3156430718
70,1044.13391028272
71,1059.9545105298
72,1075.7756727158
73,1091.59972929297
74,1107.42604932791
75,1123.25224300019
76,1139.07843667247
77,1154.90475670741
78,1170.72881328458
79,1186.54997547058
80,1202.37057571766
81,1218.18884292858
82,1234.00669220704
83,1249.82313541749
84,1265.64
85,1281.45724300019
86,1297.27448600038
87,1313.09135058289
88,1328.90779379334
89,1344.7256430718
90,1360.54391028272
91,1376.3645105298
92,1392.1856727158
93,1408.00972929297
94,1423.83604932791
95,1439.66224300019
96,1455.48843667247
97,1471.31475670741
98,1487.13881328458
99,1502.95997547058
100,1518.78057571766
101,1534.59884292858
102,1550.41669220704
103,1566.23313541749
104,1582.05
105,1597.86724300019
106,1613.68448600038
107,1629.50135058289
108,1645.31779379334
109,1661.1356430718
110,1676.95391028272
111,1692.7745105298
112,1708.5956727158
113,1724.41972929297
114,1740.24604932791
115,1756.07224300019
116,1771.89843667247
117,1787.72475670741
118,1803.54881328458
119,1819.36997547058
120,1835.19057571766
121,1851.00884292858
122,1866.82669220704
123,1882.64313541749
124,1898.46
125,1914.27724300019
126,1930.09448600038
127,1945.91135058289
128,1961.72779379334
129,1977.5456430718
130,1993.36391028272
131,2009.1845105298
132,2025.0056727158
133,2040.82972929297
134,2056.65604932791
135,2072.48224300019
136,2088.30843667247
137,2104.13475670741
138,2119.95881328458
139,2135.77997547058
140,2151.60057571766
141,2167.41884292858
142,2183.23669220704
143,2199.05313541749
144,2214.87
145,2230.68724300019
146,2246.50448600038
147,2262.32135058289
148,2278.13779379334
149,2293.9556430718
150,2309.77391028272
151,2325.5945105298
152,2341.4156727158
153,2357.23972929297
154,2373.06604932791
155,2388.89224300019
156,2404.71843667247
157,2420.54475670741
158,2436.36881328458
159,2452.18997547058
160,2468.01057571766
161,2483.82884292858
162,2499.64669220704
163,2515.46313541749
164,2531.28
165,2547.09724300019
166,2562.91448600038
167,2578.73135058289
168,2594.54779379334
169,2610.3656430718
170,2626.18391028272
171,2642.0045105298
172,2657.8256727158
173,2673.64972929297
174,2689.47604932791
175,2705.30224300019
176,2721.12843667247
177,2736.95475670741
178,2752.77881328458
179,2768.59997547058
180,2784.42057571766
181,2800.23884292858
182,2816.05669220704
183,2831.87313541749
184,2847.69
185,2863.50724300019
186,2879.32448600038
187,2895.14135058289
188,2910.95779379334
189,2926.7756430718
190,2942.59391028272
191,2958.4145105298
192,2974.2356727158
193,2990.05972929297
194,3005.88604932791
195,3021.71224300019
196,3037.53843667247
197,3053.36475670741
198,3069.18881328458
199,3085.00997547058
